o  CHEMBL1743593-conf_1                      -578.689612   0.292071   -578.383962   -578.385260   0.053029   0.052029   -578.436991   -578.437289
o  CHEMBL1743593-conf_2                      -578.689800   0.292135   -578.384086   -578.385384   0.053006   0.052013   -578.437092   -578.437397
o  CHEMBL1743593-conf_3                      -578.684110   0.291761   -578.378610   -578.379979   0.053458   0.052417   -578.432068   -578.432397
o  CHEMBL1743593-conf_4                      -578.684235   0.291775   -578.378724   -578.380098   0.053399   0.052380   -578.432123   -578.432478
o  CHEMBL1743593-conf_5                      -578.689800   0.292135   -578.384086   -578.385384   0.053007   0.052013   -578.437092   -578.437397
o  CHEMBL1743593-conf_6                      -578.683623   0.291946   -578.377922   -578.379322   0.053764   0.052486   -578.431686   -578.431808
o  CHEMBL1743593-conf_7                      -578.678608   0.291479   -578.373264   -578.374679   0.053729   0.052708   -578.426993   -578.427386
o  CHEMBL1743593-conf_8                      -578.678289   0.291495   -578.372907   -578.374354   0.053808   0.052753   -578.426715   -578.427107
o  CHEMBL1743593-conf_9                      -578.678403   0.291390   -578.373103   -578.374579   0.053854   0.052785   -578.426958   -578.427364
o  CHEMBL1743593                             -578.683623   0.291947   -578.377922   -578.379321   0.053762   0.052485   -578.431684   -578.431807
o  CHEMBL1743594-conf_10                    -1570.238286   0.543471  -1569.662053  -1569.667890   0.096081   0.090234  -1569.758133  -1569.758125
o  CHEMBL1743594-conf_1                     -1570.240565   0.543539  -1569.664507  -1569.670188   0.096334   0.090013  -1569.760841  -1569.760201
o  CHEMBL1743594-conf_2                     -1570.240825   0.543271  -1569.665015  -1569.670690   0.096055   0.089933  -1569.761070  -1569.760623
o  CHEMBL1743594-conf_3                     -1570.238308   0.543966  -1569.662025  -1569.667442   0.094726   0.089271  -1569.756752  -1569.756713
o  CHEMBL1743594-conf_4                     -1570.239035   0.544484  -1569.662420  -1569.667542   0.093983   0.088930  -1569.756403  -1569.756472
o  CHEMBL1743594-conf_5                     -1570.237194   0.543734  -1569.660639  -1569.666552   0.096501   0.090423  -1569.757140  -1569.756976
o  CHEMBL1743594-conf_6                     -1570.237677   0.543783  -1569.661499  -1569.666935   0.095435   0.089681  -1569.756934  -1569.756616
o  CHEMBL1743594-conf_7                     -1570.236572   0.544099  -1569.660220  -1569.665459   0.094552   0.089198  -1569.754772  -1569.754657
o  CHEMBL1743594-conf_8                     -1570.237184   0.544752  -1569.660424  -1569.665301   0.093507   0.088686  -1569.753931  -1569.753987
o  CHEMBL1743594-conf_9                     -1570.239220   0.543831  -1569.663076  -1569.668433   0.094464   0.089245  -1569.757540  -1569.757678
o  CHEMBL1743594                            -1570.160738   0.540522  -1569.585954  -1569.593044   0.106995   0.096397  -1569.692949  -1569.689441
o  CHEMBL175535                              -883.737491   0.282079   -883.436875   -883.439082   0.064028   0.061940   -883.500903   -883.501022
o  CHEMBL177920                              -843.200938   0.233893   -842.950942   -842.953145   0.059953   0.057925   -843.010895   -843.011070
o  CHEMBL177971                             -1387.749336   0.229815  -1387.504482  -1387.505696   0.055691   0.054951  -1387.560173  -1387.560647
o  CHEMBL1794811                            -1489.075652   0.436971  -1488.608297  -1488.613780   0.094017   0.087262  -1488.702313  -1488.701041
o  CHEMBL2068442-conf_1                      -882.532405   0.263183   -882.252077   -882.254476   0.062323   0.059998   -882.314400   -882.314474
o  CHEMBL2068442-conf_2                      -882.532197   0.263182   -882.251894   -882.254214   0.062212   0.059958   -882.314106   -882.314172
o  CHEMBL2068442-conf_3                      -882.523693   0.262961   -882.243395   -882.245918   0.063019   0.060463   -882.306414   -882.306381
o  CHEMBL2068442                             -882.532405   0.263183   -882.252077   -882.254475   0.062321   0.059997   -882.314398   -882.314472
o  CHEMBL308885-conf_1                      -2223.506944   0.352724  -2223.126217  -2223.130544   0.085737   0.081589  -2223.211954  -2223.212133
o  CHEMBL308885-conf_2                      -2223.499681   0.352283  -2223.119371  -2223.123567   0.085999   0.081852  -2223.205369  -2223.205419
o  CHEMBL308885-conf_3                      -2223.498114   0.352205  -2223.117503  -2223.122315   0.089486   0.083511  -2223.206989  -2223.205826
o  CHEMBL308885-conf_4                      -2223.492970   0.352539  -2223.112235  -2223.116772   0.087557   0.082610  -2223.199792  -2223.199382
o  CHEMBL308885-conf_5                      -2223.491886   0.352104  -2223.111525  -2223.116049   0.087679   0.082682  -2223.199204  -2223.198730
o  CHEMBL308885-conf_6                      -2223.491886   0.352101  -2223.111529  -2223.116052   0.087671   0.082677  -2223.199199  -2223.198729
o  CHEMBL308885-conf_7                      -2223.496753   0.352234  -2223.115874  -2223.120886   0.092690   0.085222  -2223.208564  -2223.206108
o  CHEMBL308885                             -2223.499681   0.352281  -2223.119371  -2223.123568   0.086006   0.081856  -2223.205377  -2223.205424
o  CHEMBL308922-conf_1                      -2183.795772   0.378782  -2183.388791  -2183.392920   0.086183   0.082017  -2183.474974  -2183.474936
o  CHEMBL308922-conf_2                      -2183.788749   0.378588  -2183.381746  -2183.386212   0.087764   0.082809  -2183.469509  -2183.469021
o  CHEMBL308922-conf_3                      -2183.788749   0.378588  -2183.381746  -2183.386213   0.087763   0.082807  -2183.469509  -2183.469020
o  CHEMBL308922-conf_4                      -2183.788748   0.378590  -2183.381742  -2183.386209   0.087774   0.082815  -2183.469516  -2183.469024
o  CHEMBL308922-conf_5                      -2183.787622   0.378270  -2183.380904  -2183.385373   0.087776   0.082790  -2183.468680  -2183.468163
o  CHEMBL308922-conf_6                      -2183.787576   0.378586  -2183.380454  -2183.384958   0.089817   0.083831  -2183.470271  -2183.468789
o  CHEMBL308922-conf_7                      -2183.787898   0.378896  -2183.380578  -2183.385033   0.088185   0.083065  -2183.468762  -2183.468098
o  CHEMBL308922                             -2183.795772   0.378778  -2183.388794  -2183.392922   0.086183   0.082017  -2183.474977  -2183.474939
o  CHEMBL611190-conf_10                     -1022.010251   0.280806  -1021.714842  -1021.716331   0.055465   0.054519  -1021.770306  -1021.770850
o  CHEMBL611190-conf_1                      -1022.015896   0.281124  -1021.720348  -1021.721641   0.054809   0.054104  -1021.775157  -1021.775745
o  CHEMBL611190-conf_2                      -1022.014573   0.281330  -1021.718818  -1021.720195   0.054957   0.054097  -1021.773775  -1021.774292
o  CHEMBL611190-conf_3                      -1022.015383   0.281183  -1021.719786  -1021.721170   0.054975   0.054067  -1021.774761  -1021.775237
o  CHEMBL611190-conf_4                      -1022.015312   0.281400  -1021.719579  -1021.720906   0.054670   0.053861  -1021.774249  -1021.774768
o  CHEMBL611190-conf_5                      -1022.013587   0.281125  -1021.717989  -1021.719371   0.055094   0.054233  -1021.773083  -1021.773604
o  CHEMBL611190-conf_6                      -1022.014111   0.281243  -1021.718432  -1021.719811   0.055164   0.054141  -1021.773596  -1021.773952
o  CHEMBL611190-conf_7                      -1022.014893   0.281004  -1021.719409  -1021.720779   0.055117   0.054250  -1021.774525  -1021.775029
o  CHEMBL611190-conf_8                      -1022.012129   0.281223  -1021.716400  -1021.717862   0.055331   0.054291  -1021.771731  -1021.772153
o  CHEMBL611190-conf_9                      -1022.013789   0.280983  -1021.718327  -1021.719675   0.054981   0.054199  -1021.773308  -1021.773874
o  CHEMBL611190                             -1022.014893   0.281001  -1021.719412  -1021.720781   0.055116   0.054250  -1021.774528  -1021.775032
o  cisplatin-conf_1                         -1153.086995   0.080352  -1152.996612  -1152.997370   0.045701   0.045442  -1153.042312  -1153.042812
o  cisplatin-conf_2                         -1153.086996   0.080357  -1152.996614  -1152.997364   0.045678   0.045426  -1153.042291  -1153.042790
o  cisplatin                                -1153.086996   0.080360  -1152.996612  -1152.997360   0.045672   0.045422  -1153.042284  -1153.042782
o  imifoplatin-conf_1                       -1676.789821   0.262481  -1676.506881  -1676.509770   0.070127   0.066814  -1676.577007  -1676.576584
o  imifoplatin-conf_2                       -1676.789821   0.262481  -1676.506880  -1676.509769   0.070130   0.066816  -1676.577010  -1676.576585
o  imifoplatin-conf_3                       -1676.787565   0.261538  -1676.504907  -1676.508167   0.072414   0.068481  -1676.577321  -1676.576648
o  imifoplatin                              -1676.797370   0.262650  -1676.514533  -1676.517169   0.069047   0.066173  -1676.583580  -1676.583342
o  iproplatin-conf_10                       -1540.628361   0.278989  -1540.328673  -1540.331277   0.068420   0.066239  -1540.397093  -1540.397516
o  iproplatin-conf_1                        -1540.628089   0.278351  -1540.329855  -1540.332041   0.066248   0.064614  -1540.396103  -1540.396655
o  iproplatin-conf_2                        -1540.627714   0.278533  -1540.328369  -1540.330926   0.068541   0.066540  -1540.396910  -1540.397466
o  iproplatin-conf_3                        -1540.628354   0.278730  -1540.328892  -1540.331499   0.068776   0.066461  -1540.397669  -1540.397960
o  iproplatin-conf_4                        -1540.628376   0.279057  -1540.328804  -1540.331166   0.067762   0.065863  -1540.396566  -1540.397029
o  iproplatin-conf_5                        -1540.627573   0.278835  -1540.328088  -1540.330582   0.068044   0.066160  -1540.396132  -1540.396742
o  iproplatin-conf_6                        -1540.626448   0.279204  -1540.326790  -1540.329041   0.067289   0.065654  -1540.394080  -1540.394695
o  iproplatin-conf_7                        -1540.628718   0.279445  -1540.328821  -1540.331157   0.067435   0.065636  -1540.396256  -1540.396792
o  iproplatin-conf_8                        -1540.626980   0.278978  -1540.327409  -1540.329843   0.067814   0.065998  -1540.395223  -1540.395841
o  iproplatin-conf_9                        -1540.625219   0.279271  -1540.325487  -1540.327712   0.067343   0.065727  -1540.392829  -1540.393438
o  iproplatin                               -1540.618548   0.278402  -1540.319025  -1540.321563   0.069885   0.067551  -1540.388910  -1540.389114
o  lobaplatin-conf_1                         -808.477038   0.280553   -808.179593   -808.181831   0.062296   0.059586   -808.241889   -808.241417
o  lobaplatin-conf_2                         -808.476947   0.280620   -808.179448   -808.181672   0.062230   0.059576   -808.241678   -808.241247
o  lobaplatin-conf_3                         -808.476947   0.280620   -808.179447   -808.181671   0.062234   0.059578   -808.241681   -808.241249
o  lobaplatin-conf_4                         -808.475692   0.280307   -808.178340   -808.180747   0.062538   0.059893   -808.240878   -808.240640
o  lobaplatin-conf_5                         -808.470639   0.280547   -808.173199   -808.175455   0.062018   0.059447   -808.235216   -808.234902
o  lobaplatin-conf_6                         -808.470826   0.280569   -808.173385   -808.175615   0.061852   0.059377   -808.235238   -808.234992
o  lobaplatin-conf_7                         -808.475692   0.280307   -808.178340   -808.180747   0.062536   0.059892   -808.240876   -808.240639
o  lobaplatin                                -808.475692   0.280307   -808.178339   -808.180747   0.062538   0.059893   -808.240878   -808.240640
o  nedaplatin-conf_1                         -535.694216   0.122732   -535.559759   -535.561094   0.049614   0.048680   -535.609373   -535.609774
o  nedaplatin                                -535.694217   0.122725   -535.559753   -535.561107   0.049675   0.048714   -535.609429   -535.609821
o  oxaliplatin-conf_1                        -843.235043   0.236344   -842.983459   -842.985302   0.057863   0.056068   -843.041322   -843.041370
o  oxaliplatin-conf_2                        -843.224634   0.236115   -842.973074   -842.975067   0.058491   0.056538   -843.031565   -843.031605
o  oxaliplatin-conf_3                        -843.223066   0.235989   -842.971585   -842.973707   0.058852   0.056660   -843.030437   -843.030367
o  oxaliplatin                               -843.235043   0.236345   -842.983457   -842.985300   0.057868   0.056071   -843.041325   -843.041371
o  picoplatin-conf_1                        -1384.164658   0.159617  -1383.990436  -1383.992425   0.056990   0.055295  -1384.047426  -1384.047720
o  picoplatin-conf_2                        -1384.164658   0.159617  -1383.990435  -1383.992426   0.056995   0.055297  -1384.047431  -1384.047724
o  picoplatin                               -1384.164658   0.159617  -1383.990435  -1383.992424   0.056991   0.055296  -1384.047426  -1384.047720
o  satraplatin-conf_10                      -1844.813116   0.336382  -1844.451763  -1844.456147   0.080234   0.075964  -1844.531997  -1844.532111
o  satraplatin-conf_1                       -1844.818842   0.336878  -1844.457329  -1844.461479   0.078665   0.074989  -1844.535993  -1844.536468
o  satraplatin-conf_2                       -1844.819373   0.336657  -1844.457948  -1844.462233   0.079374   0.075361  -1844.537322  -1844.537595
o  satraplatin-conf_3                       -1844.816292   0.336764  -1844.454803  -1844.459022   0.079143   0.075216  -1844.533947  -1844.534237
o  satraplatin-conf_4                       -1844.818464   0.336527  -1844.457214  -1844.461558   0.079503   0.075307  -1844.536717  -1844.536865
o  satraplatin-conf_5                       -1844.818464   0.336526  -1844.457215  -1844.461559   0.079503   0.075307  -1844.536718  -1844.536866
o  satraplatin-conf_6                       -1844.817794   0.336715  -1844.456480  -1844.460695   0.078706   0.074945  -1844.535186  -1844.535640
o  satraplatin-conf_7                       -1844.818311   0.336469  -1844.457099  -1844.461366   0.079433   0.075382  -1844.536532  -1844.536748
o  satraplatin-conf_8                       -1844.816732   0.336647  -1844.455414  -1844.459601   0.078860   0.075057  -1844.534274  -1844.534657
o  satraplatin-conf_9                       -1844.812753   0.336609  -1844.451313  -1844.455643   0.079491   0.075481  -1844.530804  -1844.531124
o  satraplatin                              -1844.793985   0.335509  -1844.433313  -1844.437797   0.080861   0.076446  -1844.514175  -1844.514243
   **********************************************************************************************************************************************
